frame,motion_idx,motion_frame,server_motion_idx,server_frame_idx,sync_status,body_pos_max_diff,body_pos_mean_diff,dof_max_diff,dof_mean_diff
3207,23,17,23,17,SYNC,0.000000,0.000000,1.616835,0.303062
3208,23,18,23,18,SYNC,0.000000,0.000000,1.598861,0.298897
3209,23,19,23,19,SYNC,0.000000,0.000000,1.603991,0.296782
3210,23,19,23,19,SYNC,0.000000,0.000000,1.588437,0.298076
3211,23,20,23,20,SYNC,0.000000,0.000000,1.603251,0.296981
3212,23,20,23,20,SYNC,0.000000,0.000000,1.582406,0.301038
3213,23,21,23,21,SYNC,0.000000,0.000000,1.636373,0.309818
3214,23,22,23,22,SYNC,0.000000,0.000000,1.646302,0.300231
3215,23,22,23,22,SYNC,0.000000,0.000000,1.616348,0.301466
3216,23,23,23,23,SYNC,0.000000,0.000000,1.562950,0.284252
3217,23,23,23,23,SYNC,0.000000,0.000000,1.529245,0.275807
3218,23,24,23,24,SYNC,0.000000,0.000000,1.514099,0.274678
3219,23,25,23,25,SYNC,0.000000,0.000000,1.507205,0.272206
3220,23,25,23,25,SYNC,0.000000,0.000000,1.467992,0.263235
3221,23,26,23,26,SYNC,0.000000,0.000000,1.432799,0.272869
3222,23,26,23,26,SYNC,0.000000,0.000000,1.391599,0.268849
3223,23,27,23,27,SYNC,0.000000,0.000000,1.386289,0.292269
3224,23,28,23,28,SYNC,0.000000,0.000000,1.350060,0.301253
3225,23,28,23,28,SYNC,0.000000,0.000000,1.308840,0.301690
3226,23,29,23,29,SYNC,0.000000,0.000000,1.273497,0.296363
3227,23,29,23,29,SYNC,0.000000,0.000000,1.235635,0.295740
3228,23,30,23,30,SYNC,0.000000,0.000000,1.210472,0.297158
3229,23,31,23,31,SYNC,0.000000,0.000000,1.180315,0.300417
3230,23,31,23,31,SYNC,0.000000,0.000000,1.184358,0.299465
3231,23,32,23,32,SYNC,0.000000,0.000000,1.205589,0.297255
3232,23,32,23,32,SYNC,0.000000,0.000000,1.221305,0.295667
3233,23,33,23,33,SYNC,0.000000,0.000000,1.224957,0.294058
3234,23,34,23,34,SYNC,0.000000,0.000000,1.195765,0.291504
3235,23,34,23,34,SYNC,0.000000,0.000000,1.190244,0.287089
3236,23,35,23,35,SYNC,0.000000,0.000000,1.157861,0.284697
3237,23,35,23,35,SYNC,0.000000,0.000000,1.142422,0.283851
3238,23,36,23,36,SYNC,0.000000,0.000000,1.150333,0.287311
3239,23,37,23,37,SYNC,0.000000,0.000000,1.181529,0.291300
3240,23,37,23,37,SYNC,0.000000,0.000000,1.210279,0.294179
3241,23,38,23,38,SYNC,0.000000,0.000000,1.257278,0.293881
3242,23,38,23,38,SYNC,0.000000,0.000000,1.292869,0.294417
3243,23,39,23,39,SYNC,0.000000,0.000000,1.340475,0.291127
3244,23,40,23,40,SYNC,0.000000,0.000000,1.398552,0.288779
3245,23,40,23,40,SYNC,0.000000,0.000000,1.444133,0.291559
3246,23,41,23,41,SYNC,0.000000,0.000000,1.500476,0.292537
3247,23,41,23,41,SYNC,0.000000,0.000000,1.548403,0.293677
3248,23,42,23,42,SYNC,0.000000,0.000000,1.609481,0.292110
3249,23,43,23,43,SYNC,0.000000,0.000000,1.630213,0.292396
3250,23,43,23,43,SYNC,0.000000,0.000000,1.676651,0.298474
3251,23,44,23,44,SYNC,0.000000,0.000000,1.574435,0.287703
3252,23,44,23,44,SYNC,0.000000,0.000000,1.617279,0.296602
3253,23,45,23,45,SYNC,0.000000,0.000000,1.650027,0.327349
3254,23,46,23,46,SYNC,0.000000,0.000000,1.659633,0.327929
3255,23,46,23,46,SYNC,0.000000,0.000000,1.691680,0.333905
3256,23,47,23,47,SYNC,0.000000,0.000000,1.690103,0.323542
3257,23,47,23,47,SYNC,0.000000,0.000000,1.715925,0.326919
3258,23,48,23,48,SYNC,0.000000,0.000000,1.772052,0.319702
3259,23,49,23,49,SYNC,0.000000,0.000000,1.838459,0.311276
3260,23,49,23,49,SYNC,0.000000,0.000000,1.850750,0.310946
3261,23,50,23,50,SYNC,0.000000,0.000000,1.893028,0.299470
3262,23,50,23,50,SYNC,0.000000,0.000000,1.898056,0.298591
3263,23,51,23,51,SYNC,0.000000,0.000000,1.887560,0.312039
3264,23,52,23,52,SYNC,0.000000,0.000000,1.831830,0.322282
3265,23,52,23,52,SYNC,0.000000,0.000000,1.821830,0.325697
3266,23,53,23,53,SYNC,0.000000,0.000000,1.815532,0.344909
3267,23,53,23,53,SYNC,0.000000,0.000000,1.798104,0.348264
3268,23,54,23,54,SYNC,0.000000,0.000000,1.776497,0.334693
3269,23,55,23,55,SYNC,0.000000,0.000000,1.765978,0.340019
3270,23,55,23,55,SYNC,0.000000,0.000000,1.734703,0.334827
3271,23,56,23,56,SYNC,0.000000,0.000000,1.695065,0.335089
3272,23,56,23,56,SYNC,0.000000,0.000000,1.657736,0.330731
3273,23,57,23,57,SYNC,0.000000,0.000000,1.661306,0.319674
3274,23,58,23,58,SYNC,0.000000,0.000000,1.644236,0.309502
3275,23,58,23,58,SYNC,0.000000,0.000000,1.599116,0.303590
3276,23,59,23,58,SYNC,0.000000,0.000000,1.553132,0.303279
3277,23,59,23,58,SYNC,0.000000,0.000000,1.506715,0.304352
3278,23,60,23,58,SYNC,0.000000,0.000000,1.460202,0.303902
3279,23,61,23,58,SYNC,0.000000,0.000000,1.414022,0.303559
3280,23,61,23,58,SYNC,0.000000,0.000000,1.368504,0.303324
3281,23,62,23,58,SYNC,0.000000,0.000000,1.324854,0.302523
3282,23,62,23,58,SYNC,0.000000,0.000000,1.282140,0.301439
3283,23,63,23,58,SYNC,0.000000,0.000000,1.244984,0.300149
3284,23,64,23,58,SYNC,0.000000,0.000000,1.210634,0.298854
3285,23,64,23,58,SYNC,0.000000,0.000000,1.181897,0.298221
3286,23,65,23,58,SYNC,0.000000,0.000000,1.164558,0.296045
3287,23,65,23,58,SYNC,0.000000,0.000000,1.169718,0.294814
3288,23,66,23,58,SYNC,0.000000,0.000000,1.162888,0.293569
3289,23,67,23,58,SYNC,0.000000,0.000000,1.152256,0.291840
3290,23,67,23,58,SYNC,0.000000,0.000000,1.134023,0.295418
3291,23,68,23,58,SYNC,0.000000,0.000000,1.142652,0.299591
3292,23,68,23,58,SYNC,0.000000,0.000000,1.155735,0.305803
3293,23,69,23,58,SYNC,0.000000,0.000000,1.177772,0.310229
3294,23,70,23,58,SYNC,0.000000,0.000000,1.202245,0.313662
3295,23,70,23,58,SYNC,0.000000,0.000000,1.231590,0.315112
3296,23,71,23,58,SYNC,0.000000,0.000000,1.264529,0.314229
3297,23,71,23,58,SYNC,0.000000,0.000000,1.299266,0.312179
3298,23,72,23,58,SYNC,0.000000,0.000000,1.337641,0.309912
3299,23,73,23,58,SYNC,0.000000,0.000000,1.376752,0.307200
3300,23,73,23,58,SYNC,0.000000,0.000000,1.417332,0.303050
3301,23,74,23,58,SYNC,0.000000,0.000000,1.458564,0.300477
3302,29,76,29,58,SYNC,0.000000,0.000000,0.485649,0.145830
3303,29,77,29,58,SYNC,0.000000,0.000000,0.485178,0.145475
3304,29,77,29,58,SYNC,0.000000,0.000000,0.480530,0.145262
3305,29,78,29,58,SYNC,0.000000,0.000000,0.469227,0.144064
3306,29,79,29,58,SYNC,0.000000,0.000000,0.456182,0.142589
3307,29,79,29,58,SYNC,0.000000,0.000000,0.439811,0.140563
3308,29,80,29,58,SYNC,0.000000,0.000000,0.422759,0.138313
3309,29,80,29,58,SYNC,0.000000,0.000000,0.405195,0.135895
3310,29,81,29,58,SYNC,0.000000,0.000000,0.388773,0.133352
3311,29,82,29,58,SYNC,0.000000,0.000000,0.373050,0.130798
3312,29,82,29,58,SYNC,0.000000,0.000000,0.359181,0.128249
3313,29,83,29,58,SYNC,0.000000,0.000000,0.346803,0.125845
3314,29,83,29,58,SYNC,0.000000,0.000000,0.335546,0.123576
3315,29,84,29,58,SYNC,0.000000,0.000000,0.326474,0.121311
3316,29,85,29,58,SYNC,0.000000,0.000000,0.318144,0.119159
3317,29,85,29,58,SYNC,0.000000,0.000000,0.311453,0.117213
3318,29,86,29,58,SYNC,0.000000,0.000000,0.305970,0.117265
3319,29,86,29,58,SYNC,0.000000,0.000000,0.317678,0.117632
3320,29,87,29,58,SYNC,0.000000,0.000000,0.331144,0.117413
3321,29,88,29,58,SYNC,0.000000,0.000000,0.343983,0.117038
3322,29,88,29,58,SYNC,0.000000,0.000000,0.354994,0.117864
3323,29,89,29,58,SYNC,0.000000,0.000000,0.364053,0.118839
3324,29,89,29,58,SYNC,0.000000,0.000000,0.371645,0.119603
3325,29,90,29,58,SYNC,0.000000,0.000000,0.375907,0.120170
3326,29,91,29,58,SYNC,0.000000,0.000000,0.378924,0.120766
3327,29,91,29,58,SYNC,0.000000,0.000000,0.407677,0.123003
3328,29,92,29,58,SYNC,0.000000,0.000000,0.449462,0.125230
3329,29,92,29,58,SYNC,0.000000,0.000000,0.496347,0.127441
3330,29,93,29,58,SYNC,0.000000,0.000000,0.552901,0.129311
3331,29,94,29,58,SYNC,0.000000,0.000000,0.611921,0.130989
3332,29,94,29,58,SYNC,0.000000,0.000000,0.675567,0.132165
3333,29,95,29,58,SYNC,0.000000,0.000000,0.737445,0.133850
3334,29,95,29,58,SYNC,0.000000,0.000000,0.797993,0.135579
3335,29,96,29,58,SYNC,0.000000,0.000000,0.845504,0.135981
3336,29,97,29,58,SYNC,0.000000,0.000000,0.886008,0.135903
3337,29,97,29,58,SYNC,0.000000,0.000000,0.908451,0.136615
3338,29,98,29,58,SYNC,0.000000,0.000000,0.914748,0.136540
3339,29,98,29,58,SYNC,0.000000,0.000000,0.908904,0.135875
3340,29,99,29,58,SYNC,0.000000,0.000000,0.878151,0.136293
3341,29,100,29,58,SYNC,0.000000,0.000000,0.839784,0.138981
3342,29,100,29,58,SYNC,0.000000,0.000000,0.785448,0.140997
3343,29,101,29,58,SYNC,0.000000,0.000000,0.726102,0.142240
3344,29,101,29,58,SYNC,0.000000,0.000000,0.662990,0.143862
3345,29,102,29,58,SYNC,0.000000,0.000000,0.604721,0.144503
3346,29,103,29,58,SYNC,0.000000,0.000000,0.550676,0.145958
3347,29,103,29,58,SYNC,0.000000,0.000000,0.508548,0.146283
3348,29,104,29,58,SYNC,0.000000,0.000000,0.477058,0.145592
3349,29,104,29,58,SYNC,0.000000,0.000000,0.453721,0.144136
3350,29,105,29,58,SYNC,0.000000,0.000000,0.447857,0.140984
3351,29,106,29,58,SYNC,0.000000,0.000000,0.439151,0.137253
3352,29,106,29,58,SYNC,0.000000,0.000000,0.442104,0.132242
3353,29,107,29,58,SYNC,0.000000,0.000000,0.448367,0.128388
3354,29,107,29,58,SYNC,0.000000,0.000000,0.457120,0.127093
3355,29,108,29,58,SYNC,0.000000,0.000000,0.467519,0.125222
3356,29,109,29,58,SYNC,0.000000,0.000000,0.477831,0.123085
3357,29,109,29,58,SYNC,0.000000,0.000000,0.487298,0.124725
3358,29,110,29,58,SYNC,0.000000,0.000000,0.495132,0.127911
3359,29,110,29,58,SYNC,0.000000,0.000000,0.501738,0.131867
3360,29,111,29,58,SYNC,0.000000,0.000000,0.504923,0.137095
3361,29,112,29,58,SYNC,0.000000,0.000000,0.506636,0.144728
3362,29,112,29,58,SYNC,0.000000,0.000000,0.505496,0.151292
3363,29,113,29,58,SYNC,0.000000,0.000000,0.528613,0.158311
3364,29,113,29,58,SYNC,0.000000,0.000000,0.549591,0.165348
3365,29,114,29,58,SYNC,0.000000,0.000000,0.564583,0.172327
3366,29,115,29,58,SYNC,0.000000,0.000000,0.576821,0.178393
3367,29,115,29,58,SYNC,0.000000,0.000000,0.582255,0.182361
3368,29,116,29,58,SYNC,0.000000,0.000000,0.581394,0.185351
3369,29,116,29,58,SYNC,0.000000,0.000000,0.575800,0.187479
3370,29,117,29,58,SYNC,0.000000,0.000000,0.560314,0.190143
3371,29,118,29,58,SYNC,0.000000,0.000000,0.542112,0.194324
3372,51,82,51,18,SYNC,0.000000,0.000000,1.314932,0.283704
3373,51,83,51,18,SYNC,0.000000,0.000000,1.288499,0.275563
3374,51,83,51,18,SYNC,0.000000,0.000000,1.257081,0.268187
3375,51,84,51,18,SYNC,0.000000,0.000000,1.224789,0.261120
3376,51,84,51,18,SYNC,0.000000,0.000000,1.192042,0.253370
3377,51,85,51,18,SYNC,0.000000,0.000000,1.166188,0.247974
3378,51,86,51,18,SYNC,0.000000,0.000000,1.144932,0.243797
3379,51,86,51,18,SYNC,0.000000,0.000000,1.133131,0.238344
3380,51,87,51,18,SYNC,0.000000,0.000000,1.132128,0.231702
3381,51,87,51,18,SYNC,0.000000,0.000000,1.136753,0.224837
3382,51,88,51,18,SYNC,0.000000,0.000000,1.154185,0.222794
3383,51,89,51,18,SYNC,0.000000,0.000000,1.173283,0.228308
3384,51,89,51,18,SYNC,0.000000,0.000000,1.195606,0.235333
3385,51,90,51,18,SYNC,0.000000,0.000000,1.214985,0.241616
3386,51,90,51,18,SYNC,0.000000,0.000000,1.232828,0.248438
3387,51,91,51,18,SYNC,0.000000,0.000000,1.240100,0.253119
3388,51,92,51,18,SYNC,0.000000,0.000000,1.243539,0.256309
3389,51,92,51,18,SYNC,0.000000,0.000000,1.239187,0.258007
3390,51,93,51,18,SYNC,0.000000,0.000000,1.229862,0.259617
3391,51,93,51,18,SYNC,0.000000,0.000000,1.217945,0.264874
3392,51,94,51,18,SYNC,0.000000,0.000000,1.205138,0.266922
3393,51,95,51,18,SYNC,0.000000,0.000000,1.194328,0.267518
3394,51,95,51,18,SYNC,0.000000,0.000000,1.187703,0.265011
3395,51,96,51,18,SYNC,0.000000,0.000000,1.210233,0.260537
3396,51,96,51,18,SYNC,0.000000,0.000000,1.237656,0.263563
3397,51,97,51,18,SYNC,0.000000,0.000000,1.211577,0.265561
3398,51,98,51,18,SYNC,0.000000,0.000000,1.232990,0.271097
3399,51,98,51,18,SYNC,0.000000,0.000000,1.261268,0.274947
3400,51,99,51,18,SYNC,0.000000,0.000000,1.291671,0.277127
3401,51,99,51,18,SYNC,0.000000,0.000000,1.323179,0.278435
3402,51,100,51,18,SYNC,0.000000,0.000000,1.349787,0.279168
3403,51,101,51,18,SYNC,0.000000,0.000000,1.372605,0.281179
3404,51,101,51,18,SYNC,0.000000,0.000000,1.387614,0.282585
3405,51,102,51,18,SYNC,0.000000,0.000000,1.392693,0.283616
3406,51,102,51,18,SYNC,0.000000,0.000000,1.392593,0.283549
3407,51,103,51,18,SYNC,0.000000,0.000000,1.377368,0.279820
3408,51,104,51,18,SYNC,0.000000,0.000000,1.358159,0.274878
3409,51,104,51,18,SYNC,0.000000,0.000000,1.330931,0.267475
3410,51,105,51,18,SYNC,0.000000,0.000000,1.300266,0.266174
3411,51,105,51,18,SYNC,0.000000,0.000000,1.267807,0.266131
3412,51,106,51,18,SYNC,0.000000,0.000000,1.238125,0.260946
3413,51,107,51,18,SYNC,0.000000,0.000000,1.211504,0.256933
3414,51,107,51,18,SYNC,0.000000,0.000000,1.191216,0.249332
3415,51,108,51,18,SYNC,0.000000,0.000000,1.178966,0.239092
3416,51,108,51,18,SYNC,0.000000,0.000000,1.170907,0.227476
3417,51,109,51,18,SYNC,0.000000,0.000000,1.173729,0.222668
3418,51,110,51,18,SYNC,0.000000,0.000000,1.178913,0.223876
3419,51,110,51,18,SYNC,0.000000,0.000000,1.188809,0.227781
3420,51,111,51,18,SYNC,0.000000,0.000000,1.200214,0.233400
3421,51,111,51,18,SYNC,0.000000,0.000000,1.212406,0.242282
3422,51,112,51,18,SYNC,0.000000,0.000000,1.223367,0.248419
3423,51,113,51,18,SYNC,0.000000,0.000000,1.233359,0.253617
3424,51,113,51,18,SYNC,0.000000,0.000000,1.241354,0.257061
3425,51,114,51,18,SYNC,0.000000,0.000000,1.247161,0.259480
3426,51,114,51,18,SYNC,0.000000,0.000000,1.251827,0.260989
3427,51,115,51,18,SYNC,0.000000,0.000000,1.253141,0.259511
3428,51,116,51,18,SYNC,0.000000,0.000000,1.253239,0.257223
3429,51,116,51,18,SYNC,0.000000,0.000000,1.250864,0.261502
3430,51,117,51,18,SYNC,0.000000,0.000000,1.246066,0.266661
3431,51,117,51,18,SYNC,0.000000,0.000000,1.240004,0.271377
3824,74,24,74,15,SYNC,0.000000,0.000000,0.917311,0.253809
3825,74,24,74,15,SYNC,0.000000,0.000000,0.915667,0.249844
3826,74,25,74,15,SYNC,0.000000,0.000000,0.915237,0.246455
3827,74,26,74,15,SYNC,0.000000,0.000000,0.915191,0.243330
3828,74,26,74,15,SYNC,0.000000,0.000000,0.915799,0.240957
3829,74,27,74,15,SYNC,0.000000,0.000000,0.916382,0.238913
3830,74,27,74,15,SYNC,0.000000,0.000000,0.916941,0.237749
3831,74,28,74,15,SYNC,0.000000,0.000000,0.917091,0.237008
3832,74,29,74,15,SYNC,0.000000,0.000000,0.917075,0.236246
3833,74,29,74,15,SYNC,0.000000,0.000000,0.916642,0.235259
3834,74,30,74,15,SYNC,0.000000,0.000000,0.916068,0.234048
3835,74,30,74,15,SYNC,0.000000,0.000000,0.915344,0.232600
3836,74,31,74,15,SYNC,0.000000,0.000000,0.914571,0.230752
3837,74,32,74,15,SYNC,0.000000,0.000000,0.913816,0.228801
3838,74,32,74,15,SYNC,0.000000,0.000000,0.913227,0.226835
3839,74,33,74,15,SYNC,0.000000,0.000000,0.912837,0.224915
3840,74,33,74,15,SYNC,0.000000,0.000000,0.912658,0.223356
3841,74,34,74,15,SYNC,0.000000,0.000000,0.912868,0.222498
3842,74,35,74,15,SYNC,0.000000,0.000000,0.913225,0.222070
3843,74,35,74,15,SYNC,0.000000,0.000000,0.913928,0.221472
3844,74,36,74,15,SYNC,0.000000,0.000000,0.914788,0.220849
3845,74,36,74,15,SYNC,0.000000,0.000000,0.915813,0.220088
3846,74,37,74,15,SYNC,0.000000,0.000000,0.916992,0.219156
3847,74,38,74,15,SYNC,0.000000,0.000000,0.918193,0.218180
3848,74,38,74,15,SYNC,0.000000,0.000000,0.919323,0.217274
3849,74,39,74,15,SYNC,0.000000,0.000000,0.920240,0.216331
3850,74,39,74,15,SYNC,0.000000,0.000000,0.920933,0.215348
3851,74,40,74,15,SYNC,0.000000,0.000000,0.921085,0.214376
3852,74,41,74,15,SYNC,0.000000,0.000000,0.921029,0.213422
3853,74,41,74,15,SYNC,0.000000,0.000000,0.920475,0.212564
3854,74,42,74,15,SYNC,0.000000,0.000000,0.919793,0.211878
3855,74,42,74,15,SYNC,0.000000,0.000000,0.918974,0.212395
3856,74,43,74,15,SYNC,0.000000,0.000000,0.918261,0.213837
3857,74,44,74,15,SYNC,0.000000,0.000000,0.917640,0.215688
3858,74,44,74,15,SYNC,0.000000,0.000000,0.917394,0.218419
3859,74,45,74,15,SYNC,0.000000,0.000000,0.917450,0.221887
3860,74,45,74,15,SYNC,0.000000,0.000000,0.917825,0.225957
3861,74,46,74,15,SYNC,0.000000,0.000000,0.918722,0.230679
3862,74,47,74,15,SYNC,0.000000,0.000000,0.919793,0.235588
3863,74,47,74,15,SYNC,0.000000,0.000000,0.921201,0.240751
3864,74,48,74,15,SYNC,0.000000,0.000000,0.926367,0.245746
3865,74,48,74,15,SYNC,0.000000,0.000000,0.935839,0.251950
3866,74,49,74,15,SYNC,0.000000,0.000000,0.944511,0.258615
3867,74,50,74,15,SYNC,0.000000,0.000000,0.952616,0.264969
3868,74,50,74,15,SYNC,0.000000,0.000000,0.958557,0.270794
3869,74,51,74,15,SYNC,0.000000,0.000000,0.962881,0.276731
3870,74,51,74,15,SYNC,0.000000,0.000000,0.965503,0.281806
3871,74,52,74,15,SYNC,0.000000,0.000000,0.965412,0.285158
3872,74,53,74,15,SYNC,0.000000,0.000000,0.964259,0.287781
3873,74,53,74,15,SYNC,0.000000,0.000000,0.960525,0.288473
3874,74,54,74,15,SYNC,0.000000,0.000000,0.955378,0.288947
3875,74,54,74,15,SYNC,0.000000,0.000000,0.948740,0.292493
3876,74,55,74,15,SYNC,0.000000,0.000000,0.939877,0.295066
3877,74,56,74,15,SYNC,0.000000,0.000000,0.930206,0.297195
3878,74,56,74,15,SYNC,0.000000,0.000000,0.926081,0.298052
3879,74,57,74,15,SYNC,0.000000,0.000000,0.927645,0.298143
3880,74,57,74,15,SYNC,0.000000,0.000000,0.929525,0.297428
3881,74,58,74,15,SYNC,0.000000,0.000000,0.931557,0.295741
3882,74,59,74,15,SYNC,0.000000,0.000000,0.933585,0.293768
3883,74,59,74,15,SYNC,0.000000,0.000000,0.935401,0.291392
3884,74,60,74,15,SYNC,0.000000,0.000000,0.937009,0.289102
3885,74,60,74,15,SYNC,0.000000,0.000000,0.938398,0.286904
3886,74,61,74,15,SYNC,0.000000,0.000000,0.939469,0.285081
3887,74,62,74,15,SYNC,0.000000,0.000000,0.940423,0.283515
3888,74,62,74,15,SYNC,0.000000,0.000000,0.941120,0.282293
3889,74,63,74,15,SYNC,0.000000,0.000000,0.941703,0.281030
3890,74,63,74,15,SYNC,0.000000,0.000000,0.942167,0.279722
3891,74,64,74,15,SYNC,0.000000,0.000000,0.942523,0.278009
3892,74,65,74,15,SYNC,0.000000,0.000000,0.942851,0.276093
3893,74,65,74,15,SYNC,0.000000,0.000000,0.943156,0.273552
3894,74,66,74,15,SYNC,0.000000,0.000000,0.943451,0.270687
3895,74,66,74,15,SYNC,0.000000,0.000000,0.943735,0.268091
3896,74,67,74,15,SYNC,0.000000,0.000000,0.943938,0.266111
3897,74,68,74,15,SYNC,0.000000,0.000000,0.944100,0.263782
3898,74,68,74,15,SYNC,0.000000,0.000000,0.944133,0.260720
3899,74,69,74,15,SYNC,0.000000,0.000000,0.948305,0.257291
3900,74,69,74,15,SYNC,0.000000,0.000000,0.958675,0.253473
3901,74,70,74,15,SYNC,0.000000,0.000000,0.966154,0.249939
3902,74,71,74,15,SYNC,0.000000,0.000000,0.972340,0.246610
3903,74,71,74,15,SYNC,0.000000,0.000000,0.974886,0.245045
3904,74,72,74,15,SYNC,0.000000,0.000000,0.975248,0.244437
3905,74,72,74,15,SYNC,0.000000,0.000000,0.973308,0.243897
3906,74,73,74,15,SYNC,0.000000,0.000000,0.967958,0.243003
3907,74,74,74,15,SYNC,0.000000,0.000000,0.961312,0.241942
3908,74,74,74,15,SYNC,0.000000,0.000000,0.951643,0.240389
3909,74,75,74,15,SYNC,0.000000,0.000000,0.940639,0.238543
3910,74,75,74,15,SYNC,0.000000,0.000000,0.937952,0.236388
3911,74,76,74,15,SYNC,0.000000,0.000000,0.937370,0.233774
3912,74,77,74,15,SYNC,0.000000,0.000000,0.936842,0.230981
3913,74,77,74,15,SYNC,0.000000,0.000000,0.936468,0.227753
3914,74,78,74,15,SYNC,0.000000,0.000000,0.936144,0.224280
3915,74,78,74,15,SYNC,0.000000,0.000000,0.935873,0.220549
3916,74,79,74,15,SYNC,0.000000,0.000000,0.935543,0.216371
3917,74,80,74,15,SYNC,0.000000,0.000000,0.935172,0.212003
3918,74,80,74,15,SYNC,0.000000,0.000000,0.934644,0.207119
3919,74,81,74,15,SYNC,0.000000,0.000000,0.934032,0.201926
3920,74,81,74,15,SYNC,0.000000,0.000000,0.933331,0.196405
3921,74,82,74,15,SYNC,0.000000,0.000000,0.932487,0.190508
3922,74,83,74,15,SYNC,0.000000,0.000000,0.931565,0.184610
3923,74,83,74,15,SYNC,0.000000,0.000000,0.930384,0.178795
3924,74,84,74,15,SYNC,0.000000,0.000000,0.928961,0.173034
3925,74,84,74,15,SYNC,0.000000,0.000000,0.927283,0.167089
3926,74,85,74,15,SYNC,0.000000,0.000000,0.925041,0.160970
3927,74,86,74,15,SYNC,0.000000,0.000000,0.922510,0.154795
3928,74,86,74,15,SYNC,0.000000,0.000000,0.919066,0.148594
3929,74,87,74,15,SYNC,0.000000,0.000000,0.914615,0.142649
3930,74,87,74,15,SYNC,0.000000,0.000000,0.909105,0.136587
3931,74,88,74,15,SYNC,0.000000,0.000000,0.900506,0.130355
3932,74,89,74,15,SYNC,0.000000,0.000000,0.890359,0.124119
3933,74,89,74,15,SYNC,0.000000,0.000000,0.875407,0.117857
3934,74,90,74,15,SYNC,0.000000,0.000000,0.857049,0.112249
3935,74,90,74,15,SYNC,0.000000,0.000000,0.835098,0.107132
3936,74,91,74,15,SYNC,0.000000,0.000000,0.807085,0.101813
3937,74,92,74,15,SYNC,0.000000,0.000000,0.776638,0.096622
3938,74,92,74,15,SYNC,0.000000,0.000000,0.740092,0.091228
3939,74,93,74,15,SYNC,0.000000,0.000000,0.700201,0.085563
3940,74,93,74,15,SYNC,0.000000,0.000000,0.656785,0.079953
3941,74,94,74,15,SYNC,0.000000,0.000000,0.608151,0.073923
3942,74,95,74,15,SYNC,0.000000,0.000000,0.557557,0.067871
3943,74,95,74,15,SYNC,0.000000,0.000000,0.502462,0.062112
3944,74,96,74,15,SYNC,0.000000,0.000000,0.445638,0.056412
3945,74,96,74,15,SYNC,0.000000,0.000000,0.386990,0.050917
3946,74,97,74,15,SYNC,0.000000,0.000000,0.327308,0.046296
3947,74,98,74,15,SYNC,0.000000,0.000000,0.267588,0.045602
3948,74,98,74,15,SYNC,0.000000,0.000000,0.208910,0.047278
3949,74,99,74,15,SYNC,0.000000,0.000000,0.152071,0.049733
3950,74,99,74,15,SYNC,0.000000,0.000000,0.137011,0.052184
3951,74,100,74,15,SYNC,0.000000,0.000000,0.161034,0.054651
3952,74,101,74,15,SYNC,0.000000,0.000000,0.182611,0.057156
3953,74,101,74,15,SYNC,0.000000,0.000000,0.199925,0.062303
3954,74,102,74,15,SYNC,0.000000,0.000000,0.227999,0.067054
3955,74,102,74,15,SYNC,0.000000,0.000000,0.254697,0.071363
3956,74,103,74,15,SYNC,0.000000,0.000000,0.278372,0.074930
3957,74,104,74,15,SYNC,0.000000,0.000000,0.300691,0.078202
3958,74,104,74,15,SYNC,0.000000,0.000000,0.319199,0.080743
3959,74,105,74,15,SYNC,0.000000,0.000000,0.335223,0.082909
3960,74,105,74,15,SYNC,0.000000,0.000000,0.348628,0.084680
3961,74,106,74,15,SYNC,0.000000,0.000000,0.357784,0.085933
3962,74,107,74,15,SYNC,0.000000,0.000000,0.365313,0.087001
3963,74,107,74,15,SYNC,0.000000,0.000000,0.369011,0.087673
3964,74,108,74,15,SYNC,0.000000,0.000000,0.371087,0.088434
3965,74,108,74,15,SYNC,0.000000,0.000000,0.371455,0.089109
3966,74,109,74,15,SYNC,0.000000,0.000000,0.370084,0.089623
3967,74,110,74,15,SYNC,0.000000,0.000000,0.368123,0.090075
3968,74,110,74,15,SYNC,0.000000,0.000000,0.365010,0.090384
3969,74,111,74,15,SYNC,0.000000,0.000000,0.361349,0.090620
3970,74,111,74,15,SYNC,0.000000,0.000000,0.357108,0.090779
3971,74,112,74,15,SYNC,0.000000,0.000000,0.351949,0.090828
3972,74,113,74,15,SYNC,0.000000,0.000000,0.346437,0.090876
3973,74,113,74,15,SYNC,0.000000,0.000000,0.340091,0.090840
3974,74,114,74,15,SYNC,0.000000,0.000000,0.333410,0.090772
3975,74,114,74,15,SYNC,0.000000,0.000000,0.326377,0.090670
3976,74,115,74,15,SYNC,0.000000,0.000000,0.318895,0.090637
3977,74,116,74,15,SYNC,0.000000,0.000000,0.311181,0.090620
3978,74,116,74,15,SYNC,0.000000,0.000000,0.302735,0.090582
3979,74,117,74,15,SYNC,0.000000,0.000000,0.293658,0.090523
3980,74,117,74,15,SYNC,0.000000,0.000000,0.288189,0.090440
4035,77,41,77,41,SYNC,0.000000,0.000000,1.680866,0.271297
4036,77,42,77,42,SYNC,0.000000,0.000000,1.693377,0.270249
4037,77,43,77,43,SYNC,0.000000,0.000000,1.694608,0.272370
4038,77,43,77,43,SYNC,0.000000,0.000000,1.694494,0.272510
